11:07:11 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 9 at MV_PARK16.
11:07:52 INFO    Saved idle time 00:36:39 between charging end or arrival and the flight allocation for aircraft 2 at MV.
11:09:13 INFO    Saved idle time 00:00:52 between charging end or arrival and the flight allocation for aircraft 1 at SFO.
11:12:33 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 10 at MV_PARK18.
11:13:44 INFO    Saved idle time 00:29:34 between charging end or arrival and the flight allocation for aircraft 3 at MV.
11:16:06 INFO    Saved idle time 00:20:03 between charging end or arrival and the flight allocation for aircraft 5 at MV.
11:16:25 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 11 at MV_PARK11.
11:17:56 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 12 at SFO.
11:20:03 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 0 at MV_PARK17.
11:23:17 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 2 at SFO.
11:27:30 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 3 at SFO.
11:28:52 INFO    Saved idle time 00:30:45 between charging end or arrival and the flight allocation for aircraft 4 at MV.
11:29:31 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 5 at SFO.
11:30:40 INFO    Saved idle time 00:28:08 between charging end or arrival and the flight allocation for aircraft 8 at MV.
11:31:32 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 1 at MV_PARK14.
11:33:42 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 12 at MV_PARK13.
11:38:43 INFO    Saved idle time 00:34:08 between charging end or arrival and the flight allocation for aircraft 6 at MV.
11:40:14 INFO    Saved idle time 00:27:46 between charging end or arrival and the flight allocation for aircraft 7 at MV.
11:42:16 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 4 at SFO.
11:42:19 INFO    Saved idle time 00:20:12 between charging end or arrival and the flight allocation for aircraft 9 at MV.
11:42:26 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 2 at MV_PARK15.
11:44:26 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 8 at SFO.
11:44:31 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 3 at MV_PARK12.
11:46:27 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 5 at MV_PARK16.
11:49:20 INFO    Saved idle time 00:22:31 between charging end or arrival and the flight allocation for aircraft 10 at MV.
11:52:08 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 6 at SFO.
11:54:13 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 7 at SFO.
11:54:23 INFO    Saved idle time 00:22:43 between charging end or arrival and the flight allocation for aircraft 11 at MV.
11:56:21 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 9 at SFO.
11:57:41 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 4 at MV_PARK18.
11:59:51 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 8 at MV_PARK11.
12:01:56 INFO    Saved idle time 00:26:56 between charging end or arrival and the flight allocation for aircraft 0 at MV.
12:02:45 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 10 at SFO.
12:07:33 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 6 at MV_PARK17.
12:07:53 INFO    Saved idle time 00:00:35 between charging end or arrival and the flight allocation for aircraft 11 at SFO.
12:09:06 INFO    Saved idle time 00:22:37 between charging end or arrival and the flight allocation for aircraft 1 at MV.
12:11:46 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 7 at MV_PARK14.
12:13:27 INFO    Saved idle time 00:25:29 between charging end or arrival and the flight allocation for aircraft 12 at MV.
12:15:21 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 0 at SFO.
12:16:07 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 9 at MV_PARK13.
12:16:48 INFO    Saved idle time 00:16:42 between charging end or arrival and the flight allocation for aircraft 3 at MV.
12:19:28 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 10 at MV_PARK12.
12:22:30 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 1 at SFO.
12:22:49 INFO    Saved idle time 00:21:27 between charging end or arrival and the flight allocation for aircraft 2 at MV.
12:25:29 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 11 at MV_PARK15.
12:26:52 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 12 at SFO.
12:30:20 INFO    Saved idle time 00:28:18 between charging end or arrival and the flight allocation for aircraft 5 at MV.
12:31:05 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 3 at SFO.
12:33:01 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 0 at MV_PARK16.
12:35:22 INFO    Saved idle time 00:22:45 between charging end or arrival and the flight allocation for aircraft 4 at MV.
12:36:14 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 2 at SFO.
12:38:02 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 1 at MV_PARK18.
12:39:21 INFO    Saved idle time 00:25:34 between charging end or arrival and the flight allocation for aircraft 8 at MV.
12:42:17 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 12 at MV_PARK11.
12:43:45 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 5 at SFO.
12:44:53 INFO    Saved idle time 00:22:24 between charging end or arrival and the flight allocation for aircraft 6 at MV.
12:47:34 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 3 at MV_PARK17.
12:48:52 INFO    Saved idle time 00:00:36 between charging end or arrival and the flight allocation for aircraft 4 at SFO.
12:49:59 INFO    Saved idle time 00:24:17 between charging end or arrival and the flight allocation for aircraft 7 at MV.
12:52:40 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 2 at MV_PARK14.
12:54:29 INFO    Saved idle time 00:01:54 between charging end or arrival and the flight allocation for aircraft 8 at SFO.
12:57:31 INFO    Saved idle time 00:26:08 between charging end or arrival and the flight allocation for aircraft 9 at MV.
12:58:42 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 6 at SFO.
13:00:11 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 5 at MV_PARK13.
13:00:27 INFO    Saved idle time 00:26:03 between charging end or arrival and the flight allocation for aircraft 10 at MV.
13:03:24 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 7 at SFO.
13:04:17 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 4 at MV_PARK12.
13:10:11 INFO    Saved idle time 00:29:45 between charging end or arrival and the flight allocation for aircraft 11 at MV.
13:10:55 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 9 at SFO.
13:11:26 INFO    Saved idle time 00:23:29 between charging end or arrival and the flight allocation for aircraft 0 at MV.
13:13:39 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 8 at MV_PARK15.
13:13:52 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 10 at SFO.
13:15:34 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 6 at MV_PARK16.
13:16:38 INFO    Saved idle time 00:23:59 between charging end or arrival and the flight allocation for aircraft 1 at MV.
13:19:19 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 7 at MV_PARK18.
13:23:36 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 11 at SFO.
13:25:41 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 0 at SFO.
13:26:15 INFO    Saved idle time 00:29:02 between charging end or arrival and the flight allocation for aircraft 12 at MV.
13:26:36 INFO    Saved idle time 00:24:06 between charging end or arrival and the flight allocation for aircraft 3 at MV.
13:29:30 INFO    Saved idle time 00:21:54 between charging end or arrival and the flight allocation for aircraft 2 at MV.
13:29:43 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 9 at MV_PARK11.
13:30:03 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 1 at SFO.
13:31:43 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 10 at MV_PARK17.
13:36:55 INFO    Saved idle time 00:21:48 between charging end or arrival and the flight allocation for aircraft 5 at MV.
13:39:07 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 11 at MV_PARK14.
13:39:39 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 12 at SFO.
13:41:05 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 0 at MV_PARK13.
13:41:45 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 3 at SFO.
13:43:51 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 2 at SFO.
13:47:38 INFO    Saved idle time 00:28:25 between charging end or arrival and the flight allocation for aircraft 4 at MV.
13:50:18 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 1 at MV_PARK12.
13:50:19 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 5 at SFO.
13:54:08 INFO    Saved idle time 00:25:33 between charging end or arrival and the flight allocation for aircraft 8 at MV.
13:54:29 INFO    Saved idle time 00:23:20 between charging end or arrival and the flight allocation for aircraft 6 at MV.
13:55:16 INFO    Saved idle time 00:21:01 between charging end or arrival and the flight allocation for aircraft 7 at MV.
13:56:35 INFO    Saved idle time 00:11:56 between charging end or arrival and the flight allocation for aircraft 9 at MV.
13:56:35 INFO    Saved idle time 00:08:58 between charging end or arrival and the flight allocation for aircraft 10 at MV.
13:58:50 INFO    Saved idle time 00:04:46 between charging end or arrival and the flight allocation for aircraft 11 at MV.
13:58:52 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 12 at MV_PARK15.
14:01:03 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 4 at SFO.
14:03:04 INFO    Saved idle time 00:08:03 between charging end or arrival and the flight allocation for aircraft 0 at MV.
14:03:06 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 3 at MV_PARK16.
